Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Justin Wrobleski","LAD",2,2,3,4.09029,41,3,0,1,,57,244,53,29,26,8,21,,3,54,8.48592,3.23959,2.61944,1.21393,0.221854,0.0846953,0.1371588259935379,0.238649,1.27759,0.282852,0.717518,,,4.21749,0.301073,0.201352,595.8099975585938,,,,,,,225.59999999999997,3.9578947368421047,221,3.8771929824561404,,,,,,,,,,,,,,,,,,,"Justin Wrobleski","31204",680736
"Sawyer Gipson-Long","DET",2,2,3,4.12956,41,3,0,1,,57,242,56,29,26,8,17,,2,51,7.97002,2.62199,3.03969,1.17754,0.210132,0.0691296,0.14100290834903717,0.249974,1.26137,0.293,0.705082,,,4.06609,0.292178,0.144202,594.739990234375,,,,,,,226.79999999999998,3.978947368421052,230,4.035087719298246,,,,,,,,,,,,,,,,,,,"Sawyer Gipson-Long","26048",687830
"David Robertson",,2,2,0,3.69909,41,0,0,0,,41,174,35,18,17,5,16,,2,45,9.92059,3.55265,2.79245,1.09286,0.259734,0.0930132,0.1667211651802063,0.225883,1.2538,0.285969,0.742655,,,3.83145,0.289828,0.389244,747.8699951171875,,,,,,,186.90000000000003,4.558536585365855,176,4.2926829268292686,,,,,,,,,,,,,,,,,,,"David Robertson","8241",502085
"Jordan Wicks","CHC",1,1,2,3.9877,31,3,0,1,,47,199,44,23,21,6,15,,2,42,8.05882,2.88806,2.7904,1.08093,0.213417,0.0764828,0.13693439960479736,0.244736,1.25861,0.290344,0.710407,,,3.99799,0.287267,0.277281,742.47998046875,,,,,,,196.6,4.182978723404255,194,4.127659574468085,,,,,,,,,,,,,,,,,,,"Jordan Wicks","30094",696136
"Jakob Junis","TEX",3,3,0,4.13183,65,0,1,14,,65,274,63,33,30,8,19,,3,55,7.6437,2.64397,2.89099,1.16035,0.201632,0.069745,0.13188737630844116,0.249718,1.26165,0.289527,0.703161,,,4.12128,0.280979,0.0143305,745.6099853515625,,,,,,,323.8,4.981538461538462,326,5.015384615384615,,,,,,,,,,,,,,,,,,,"Jakob Junis","13619",596001
"Brenan Hanifee","DET",3,3,0,3.89983,58,0,0,11,,58,247,58,27,25,6,17,,2,47,7.31793,2.61071,2.80304,0.904264,0.190931,0.0681157,0.12281559407711029,0.253388,1.28484,0.296882,0.709302,,,3.81341,0.277349,0.205826,999,,,,,,,285.6,4.924137931034483,293,5.051724137931035,,,,,,,,,,,,,,,,,,,"Brenan Hanifee","22304",669724
"Kevin Ginkel","ARI",3,3,0,4.00386,60,0,3,14,,60,255,56,29,27,7,23,,3,59,8.88866,3.50627,2.53508,1.00824,0.232383,0.0916672,0.1407160386443138,0.243216,1.31733,0.300466,0.716448,,,3.9227,0.273517,0.372124,581.52001953125,,,,,,,323.29999999999995,5.388333333333333,320,5.333333333333333,,,,,,,,,,,,,,,,,,,"Kevin Ginkel","19876",656464
"Ryan Gusto","MIA",2,2,4,4.5416,42,6,0,1,,65,276,64,36,33,9,22,,3,54,7.43446,3.09027,2.40576,1.25592,0.19535,0.0812009,0.11414902657270432,0.25535,1.32416,0.292569,0.684805,,,4.45989,0.272789,0.188469,749.1599731445312,,,,,,,240.9,3.706153846153846,245,3.769230769230769,,,,,,,,,,,,,,,,,,,"Ryan Gusto","26440",687473
"Caleb Ferguson","CIN",3,3,0,3.8326,58,0,0,10,,58,248,53,27,25,6,23,,3,56,8.69685,3.54277,2.45481,1.00141,0.225599,0.0919007,0.1336985006928444,0.23567,1.29942,0.28726,0.729514,,,3.96882,0.2668,0.325053,999,,,,,,,291.6,5.027586206896552,286,4.931034482758621,,,,,,,,,,,,,,,,,,,"Caleb Ferguson","19349",657571
"Dauri Moreta",,2,2,0,3.75377,36,0,0,0,,36,154,30,16,15,4,16,,2,41,10.2292,4.0561,2.52194,1.05093,0.266161,0.105538,0.16062282770872116,0.223966,1.29537,0.289069,0.741963,,,3.87625,0.251953,0.319667,999,,,,,,,167.20000000000005,4.644444444444446,156,4.333333333333333,,,,,,,,,,,,,,,,,,,"Dauri Moreta","21101",664294
"Connor Prielipp","MIN",3,3,3,4.27972,53,3,0,4,,65,277,62,34,31,8,25,,3,62,8.58865,3.54131,2.42528,1.14179,0.222183,0.0916114,0.1305716708302498,0.247559,1.34787,0.298309,0.707959,,,4.1954,0.246353,0.0979736,999,,,,,,,277.40000000000003,4.267692307692308,277,4.2615384615384615,,,,,,,,,,,,,,,,,,,"Connor Prielipp","sa3020808",687570
"Evan Phillips",,1,1,0,3.43426,26,0,0,0,,26,108,22,11,10,3,9,,1,28,9.85668,3.04306,3.23907,1.09771,0.263656,0.0813988,0.18225719034671783,0.219499,1.16613,0.276325,0.752838,,,3.67509,0.23727,0.294053,748.4199829101562,,,,,,,124.3,4.780769230769231,117,4.5,,,,,,,,,,,,,,,,,,,"Evan Phillips","17734",623465
"Danny Coulombe",,3,2,0,3.81282,48,0,0,0,,48,204,43,22,20,6,17,,2,47,8.88304,3.24702,2.73576,1.15082,0.232236,0.0848893,0.1473470702767372,0.230608,1.2473,0.277956,0.734436,,,4.04064,0.229566,0.350699,999,,,,,,,206.60000000000002,4.304166666666667,199,4.145833333333333,,,,,,,,,,,,,,,,,,,"Danny Coulombe","13293",543056
"Brant Hurter","DET",3,3,0,3.82598,55,0,0,9,,55,234,52,26,23,6,17,,2,50,8.19235,2.8595,2.86496,0.986154,0.21395,0.0746783,0.13927212357521057,0.244559,1.26985,0.293225,0.72152,,,3.82295,0.228419,0.133676,999,,,,,,,277,5.036363636363636,276,5.0181818181818185,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"PJ Poulin","WSN",3,3,0,4.17905,61,0,2,15,,61,262,57,31,28,7,25,,3,58,8.59166,3.72938,2.30378,1.09426,0.222261,0.0964766,0.12578438222408295,0.243017,1.34601,0.293773,0.713436,,,4.19083,0.224169,0.196917,746.260009765625,,,,,,,319.1000000000001,5.231147540983608,316,5.180327868852459,,,,,,,,,,,,,,,,,,,"PJ Poulin","23394",676571
"Ryan Brasier",,3,3,0,3.95885,53,0,0,0,,53,225,49,25,23,6,18,,2,47,8.03112,3.11153,2.58109,1.07803,0.210422,0.0815248,0.12889759987592697,0.240958,1.27356,0.284677,0.717198,,,4.07794,0.223627,0.307372,999,,,,,,,225.00000000000003,4.245283018867925,221,4.169811320754717,,,,,,,,,,,,,,,,,,,"Ryan Brasier","5615",518489
"Pierce Johnson","CIN",3,3,0,4.12003,61,0,1,12,,61,261,54,30,28,9,26,,3,66,9.70488,3.83027,2.53373,1.25851,0.252286,0.099571,0.152715265750885,0.230725,1.30265,0.285397,0.725148,,,4.21495,0.223034,0.275748,739.260009765625,,,,,,,298.30000000000007,4.890163934426231,286,4.688524590163935,,,,,,,,,,,,,,,,,,,"Pierce Johnson","13435",572955
"Colin Selby","BAL",3,3,0,3.91478,58,0,0,12,,58,248,52,28,25,7,25,,3,61,9.41655,3.814,2.46894,1.02151,0.244695,0.0991093,0.1455860286951065,0.235397,1.31943,0.295701,0.72755,,,3.93113,0.222361,0.104125,999,,,,,,,293.90000000000003,5.067241379310345,285,4.913793103448276,,,,,,,,,,,,,,,,,,,"Colin Selby","24986",681882
"Jordan Hicks","BOS",3,3,0,4.16563,58,0,0,12,,58,249,56,29,27,6,25,,3,54,8.36717,3.91834,2.13538,0.868455,0.216553,0.101412,0.11514142900705338,0.251992,1.39546,0.31022,0.706087,,,3.97957,0.221615,0.160023,999,,,,,,,281.80000000000007,4.858620689655174,284,4.896551724137931,,,,,,,,,,,,,,,,,,,"Jordan Hicks","19618",663855
"Kade Strowd","BAL",3,3,0,3.89368,60,0,1,13,,60,261,54,28,26,7,27,,3,61,9.21651,4.10394,2.24577,0.99484,0.235415,0.104826,0.13058915734291077,0.23301,1.35195,0.289765,0.734568,,,4.03862,0.220305,0.254025,999,,,,,,,306.5,5.108333333333333,298,4.966666666666667,,,,,,,,,,,,,,,,,,,"Kade Strowd","26191",669704
"Gavin Stone","LAD",1,1,2,4.1867,19,3,0,1,,31,130,29,16,14,4,10,,1,28,8.14289,2.86935,2.83788,1.26846,0.213388,0.0751927,0.13819534331560135,0.244599,1.26729,0.285149,0.709554,,,4.24477,0.219556,0.248983,664.739990234375,,,,,,,131.79999999999998,4.251612903225806,130,4.193548387096774,,,,,,,,,,,,,,,,,,,"Gavin Stone","27792",694813
"Bennett Sousa","HOU",3,2,0,3.42864,50,0,0,4,,50,209,42,21,19,6,18,,2,56,10.0612,3.17589,3.168,1.0633,0.267443,0.0844202,0.18302278220653534,0.22007,1.18539,0.280486,0.754224,,,3.62628,0.218955,0.215743,999,,,,,,,255,5.1,240,4.8,,,,,,,,,,,,,,,,,,,"Bennett Sousa","21345",656986
"Justin Lawrence","PIT",3,3,0,3.83144,58,0,1,12,,58,251,51,27,25,6,28,,3,59,9.19534,4.31526,2.13089,0.874421,0.236091,0.110795,0.12529628723859787,0.233455,1.36629,0.294672,0.732616,,,3.94163,0.218188,0.327879,672.969970703125,,,,,,,300.80000000000007,5.186206896551726,290,5,,,,,,,,,,,,,,,,,,,"Justin Lawrence","17639",664875
"Eric Orze","MIN",3,3,0,3.85833,60,0,1,12,,60,260,53,28,26,7,27,,3,64,9.57587,4.03238,2.37474,1.0594,0.245231,0.103266,0.14196450263261795,0.229256,1.32888,0.286841,0.73933,,,4.02711,0.212437,0.245896,741.8699951171875,,,,,,,311.09999999999997,5.185,300,5,,,,,,,,,,,,,,,,,,,"Eric Orze","27626",679358
"Hoby Milner","CHC",3,3,0,3.91231,60,0,0,14,,60,256,58,28,26,7,19,,3,52,7.79521,2.84139,2.74345,1.02047,0.203,0.0739945,0.12900588661432266,0.24587,1.27641,0.289401,0.717227,,,3.95482,0.205604,0.256512,999,,,,,,,301.09999999999997,5.018333333333333,303,5.05,,,,,,,,,,,,,,,,,,,"Hoby Milner","13346",571948
"Joe Jiménez","ATL",2,2,0,3.43162,46,0,0,4,,46,193,38,19,18,6,16,,2,54,10.5723,3.07775,3.43508,1.11646,0.280258,0.0815872,0.19867100566625595,0.219619,1.17776,0.283913,0.758208,,,3.55597,0.198503,0.247536,999,,,,,,,237.8,5.1695652173913045,222,4.826086956521739,,,,,,,,,,,,,,,,,,,"Joe Jimenez","15761",641729
"Matt Festa","CLE",3,3,0,3.70344,58,0,0,12,,58,248,51,26,24,7,22,,3,58,8.98992,3.41942,2.62908,1.08719,0.233609,0.0888559,0.14475325495004654,0.2274,1.25546,0.276409,0.741957,,,3.98493,0.198428,0.267024,999,,,,,,,299.5,5.163793103448276,288,4.9655172413793105,,,,,,,,,,,,,,,,,,,"Matt Festa","19330",670036
"Cristian Mena","ARI",1,1,2,4.28478,25,3,0,1,,41,179,40,22,20,5,16,,2,38,8.16236,3.43664,2.3751,1.09756,0.210448,0.0886058,0.12184186279773712,0.251302,1.35729,0.29919,0.705655,,,4.19054,0.196111,0.205185,745.7100219726562,,,,,,,163.90000000000003,3.997560975609757,166,4.048780487804878,,,,,,,,,,,,,,,,,,,"Cristian Mena","27974",691441
"Jonathan Bowlan","PHI",3,3,0,3.97822,56,0,0,10,,56,236,51,27,25,7,19,,2,54,8.64398,3.12358,2.76733,1.16273,0.227902,0.0823542,0.14554736018180847,0.237896,1.25654,0.285466,0.719321,,,4.06763,0.191574,0.210795,999,,,,,,,280.70000000000005,5.012500000000001,274,4.892857142857143,,,,,,,,,,,,,,,,,,,"Jonathan Bowlan","24607",680742
"Erik Sabrowski","CLE",3,3,0,3.66298,61,0,0,14,,61,265,47,27,25,7,34,,3,73,10.7724,5.04841,2.13381,1.03291,0.275519,0.129121,0.14639855921268463,0.20869,1.33956,0.274397,0.759219,,,4.07294,0.189755,0.404972,999,,,,,,,334.1000000000001,5.47704918032787,305,5,,,,,,,,,,,,,,,,,,,"Erik Sabrowski","24978",681870
"Jordan Romano","LAA",3,3,0,3.98356,60,0,2,12,,60,255,52,29,27,8,25,,3,63,9.50744,3.73486,2.5456,1.23447,0.248295,0.0975391,0.15075597167015076,0.227083,1.27626,0.278586,0.731232,,,4.19079,0.189059,0.191196,591.3200073242188,,,,,,,310.40000000000003,5.173333333333334,296,4.933333333333334,,,,,,,,,,,,,,,,,,,"Jordan Romano","16122",605447
